include,geographic_scale,study_area,specific_area,taxonomic_resolution,taxonomic_unit_revised,kingdom,phylum,class,order,family,genus,ecosystem,realm,information_source,gradient,position,measurement_type,observation,startperiod_orig,startperiod_startyear,startperiod_endyear,startperiod_midyear,endperiod_orig,endperiod_startyear,endperiod_endyear,endperiod_midyear,n_years,n_years_midyear,number_of_censuses,magnitude_of_shift,unit_of_shift,azimuth_of_shift,shift_tested,shift_significant,data_cleaning,modelling_conducted,other_effects,shift_source,language,reference_no,publication_id,doi,authors,article_title,publication_year,source_title,data_section,notes,lat_mean,comment,edit_info,recorder_name
1,entire_japan,Japan,Eastern coast,species,Sargassum confusum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1919,1919,1919,1919,2014,2014,2014,2014,97,95,NA,2.83,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum thunbergii,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1927,1927,1927,1927,2013,2013,2013,2013,88,86,NA,-1.1,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum thunbergii,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1927,1927,1927,1927,2013,2013,2013,2013,88,86,NA,-5.25,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum horneri,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1929,1929,1929,1929,2014,2014,2014,2014,87,85,NA,2.29,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum horneri,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1929,1929,1929,1929,2014,2014,2014,2014,87,85,NA,1.14,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum siliquastrum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1923,1923,1923,1923,2014,2014,2014,2014,93,91,NA,5.36,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum siliquastrum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1923,1923,1923,1923,2014,2014,2014,2014,93,91,NA,1.8,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum fulvellum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1932,1932,1932,1932,2014,2014,2014,2014,84,82,NA,3,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum fulvellum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1932,1932,1932,1932,2014,2014,2014,2014,84,82,NA,0.39,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum micracanthum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1919,1919,1919,1919,2014,2014,2014,2014,97,95,NA,2.27,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum micracanthum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1919,1919,1919,1919,2014,2014,2014,2014,97,95,NA,-0.14,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum macrocarpum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1924,1924,1924,1924,2013,2013,2013,2013,91,89,NA,4.94,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum macrocarpum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1924,1924,1924,1924,2013,2013,2013,2013,91,89,NA,-2.63,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Eastern coast,species,Sargassum nigrifolium,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1935,1935,1935,1935,2009,2009,2009,2009,76,74,NA,0.95,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
1,entire_japan,Japan,Western coast,species,Sargassum coreanum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,marine,marine,literature and specimens,horizontal,centroid,occurrence_presonly,occurrence,1922,1922,1922,1922,2011,2011,2011,2011,91,89,NA,3.42,km/year,NA,no,na,yes,yes,na,stated,en,E_jgm1,Kumagai et al. 2018,10.1073/pnas.1716826115,"Naoki H. Kumagai, Jorge García Molinosa, Hiroya Yamano, Shintaro Takao, Masahiko Fujii, Yasuhiro Yamanaka",Ocean currents and herbivory drive macroalgae-to-coral community shift under climate warming,2018,PNAS,Dataset S1,number of censuses refer to total number of occurrences used for calculating the shifts (both coasts and all years),NA,"number of censuses was entered as na because the reported range-edge shifts represent averages derived from multiple literature and/or occurrence-record sources covering different periods and locations, and thus these values were not explicitly reported.",na,Jorge
