Recorder name,Language,Reference no,Study region,Area name,Kingdom,Taxonomic resolution,Taxonomic unit,Taxonomic unit_revised,Ecosystem,Information source,Gradient,Position,Measurement type,Start period,End period,N years,Number of censuses,Magnitude of shift,Unit of shift,Azimuth of shift,Shift tested,Shift significant,Data cleaning,Modelling conducted,Other effects,Shift source,Notes
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Montfortula picta,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.290782585,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Chlorostoma lischkei,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.566749868,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Monodonta labio form confusa,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.700774169,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Monodonta perplexa perplexa,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Diloma suavis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,1.778779022,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Turbo (Marmarostoma) stenogyrus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.0225,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Turbo (Lunella) coronatus coreensis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.594059701,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nerita (Nerita) helicinoides,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nerita (Theliostyla) albicilla,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.529373393,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Batillaria cumingii,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,2.91766851,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Echininus cumingii spinulosus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nodilittorina radiata,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.405221741,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nodilittorina trochoides,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,1.280203948,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Littorina (Neritrema) sitkana,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.946817037,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Littorina (Littorina) brevicula,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.688200239,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Serpulorbis imbricatus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.870371923,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Morula granulata,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Thais (Reishia) clavigera,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.449832158,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Thais (Reishia) bronni,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,4.774924503,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Eugina mendicaria,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella retusa,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-3.55271E-15,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella paupercula,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,3.55271E-15,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella litterata,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,3.55271E-15,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Conus (Virroconus) ebraeus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-3.55271E-15,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Siphonaria laciniosa,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Siphonaria (Sacculosiphonaria) japonica,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.495126333,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Siphonaria (Anthosiphonaria) sirius,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.654172977,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Barbatia (Savignyarca) virescens,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.287548971,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Mytilus galloprovincialis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,6.930021475,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Septifer bilocularis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-1.105705023,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Hormomya mutabilis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.834837576,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Septifer virgatus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,2.217599211,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Modiolus auriculatus,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Musculista senhousia,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.647222222,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Saccostrea kegaki,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,1.259656222,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Cardita leana,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,2.780665349,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Irus mitis,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-2.24450363,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Cellana nigrolineata,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,-0.21875,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Patelloida saccharina form lanx,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Montfortula picta,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0.569166667,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Diloma suavis,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,2.551527778,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Turbo (Marmarostoma) stenogyrus,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,3.332222222,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nerita (Nerita) helicinoides,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nerita (Theliostyla) albicilla,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0.875277778,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Echininus cumingii spinulosus,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Nodilittorina trochoides,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0.569166667,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Serpulorbis imbricatus,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,-1.989722222,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Morula granulata,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Eugina mendicaria,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella retusa,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella paupercula,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Strigatella litterata,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Conus (Virroconus) ebraeus,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Siphonaria laciniosa,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Septifer bilocularis,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Hormomya mutabilis,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,-1.770833333,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Modiolus auriculatus,,Marine,resurvey,Latitude (northward),Northern limit,Density from survey,1978,2006,28,7,0,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0434,Japan,Hokkaido,Animal,Species-level,Ochotona hyperborea,,Alpine,resurvey,Elevation,Average,Occurrence,1960-2010,2021-2023,37,2,170,m,NA,yes,no,No,Yes,"Human activities, species interactions, landuse",Yes,Resurvey of the past elevational plots
Dai,EN,E0338,Japan,Japan whole area,Plant,Species-level,Cryptomeria japonica,,Forest,NA,Latitude (northward),Leading edge,Potential distribution,LGM (21000 years BP),1960,21010,1,NA,NA,NA,No,NA,No,Yes,Precipitation,No,SDM based model projection map was provided in current and LGM time
Dai,EN,E0352,Japan,Central part of Honshu,Animal,Species-level,Grylloblattodea: Grylloblattidae,,Forest,NA,Elevation,Trailing edge,Potential distribution,18000 years BP,1970-2000,18035,1,NA,NA,NA,No,NA,No,Yes,"Precipitation, isothermality",No,SDM based model projection map was provided in current and LGM time. Fig. 5 also provides shift map constructed from phylogeny but the time range is not described.
Dai,EN,E0390,Japan,Japan whole area,Plant,Species-level,Cypripedium japonicum,,Forest,NA,Latitude (northward),Leading edge,Potential distribution,LGM (21000 years BP),1950-2000,21025,1,NA,NA,NA,No,NA,Yes,Yes,"Precipitation, isothermality",No,SDM based model projection map was provided in current and LGM time
Dai,EN,E0402,"East Asia (China, Korea, Japan, Russia)","Mainland China, Korean Peninsula, Japanese Archipelago, East Russia",Plant,Species-level,Sargassum horneri,,Marine,NA,Latitude (northward),Leading edge,Potential distribution,20000,2010?,20060,1,2.386,degree N,North,No,NA,Yes,Yes,Mean primary productivity,Estimated,SDM based model projection map was provided in current and LGM time. Leading and trailing edge shift was read from Fig. 4 that showed northern and southern latitudinal boundaries of each time slice.
Dai,EN,E0402,"East Asia (China, Korea, Japan, Russia)","Mainland China, Korean Peninsula, Japanese Archipelago, East Russia",Plant,Species-level,Sargassum horneri,,Marine,NA,Latitude (northward),Trailing edge,Potential distribution,20000,2010?,20060,1,-9.315,degree N,North,No,NA,Yes,Yes,Mean primary productivity,Estimated,SDM based model projection map was provided in current and LGM time. Leading and trailing edge shift was read from Fig. 4 that showed northern and southern latitudinal boundaries of each time slice.
Dai,EN,E0414,Japan,Japan whole area,Plant,Species-level,Pterocarya rhoifolia,,Forest,NA,Latitude (northward),Leading edge,Potential distribution,LGM (21000 years BP),1970-2000?,21035,1,NA,NA,NA,No,NA,Yes,Yes,Precipitation,No,SDM based model projection map was provided in current and LGM time
Dai,EN,E0416,Japan,Kyushu island,Animal,Species-level,Nezara viridula,,"Forest, grassland",NA,Latitude (northward) or Elevation,Leading edge,Potential distribution,1960s,2001-2005,38,1,NA,NA,NA,No,NA,No,Yes,NA,No,Distribution projection based on temperature threshold
Dai,EN,E0424,Japan,Japan whole area,Plant,Species-level,Rubus palmatus,,Forest,NA,Latitude (northward),Leading edge,Potential distribution,LGM (21000 years BP),1960-1990,21025,1,NA,NA,NA,No,NA,No,Yes,"Precipitation, diurnal range, isothermality",No,SDM based model projection map was provided in current and LGM time
Dai,EN,E0424,Japan,Japan whole area,Plant,Species-level,Rubus grayanus,,Forest,NA,Latitude (northward),Leading edge,Potential distribution,LGM (21000 years BP),1960-1990,21025,1,NA,NA,NA,No,NA,No,Yes,"Precipitation, diurnal range, isothermality",No,SDM based model projection map was provided in current and LGM time
Hitomi,EN,E0267,"Japan, Aomori prefecture",Hakkoda Mountains (八甲田山),Plant,Species-level,Abies mariesii,,"Forest, Alpine",aerial photograph by Forest Agency,Elevation,Average,Abundance,1967,2003,36,1,20,m,NA,No,NA,No,No,Distance from moorland,stated,
